Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Gender,Segment,Addressline,Contact,Email,Postal Code,City,State,Country,Region,Market,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Year
2682,ORD-2017-2682,9/3/2017,9/13/2017,Standard Class,CUST-2017-2682,"Cakrawangsa Tamba, S.IP",Female,Consumer,Jalan Rajawali Barat No. 108,0830-314729,paulinnasyiah@hotmail.com,90316,Kota Administrasi Jakarta Selatan,Papua Barat,Indonesia,West,LATAM,PROD-2017-2682,Furniture,Tables,Tables - Non,613.7,4,0.06,74.94,12.51,Low,2017
2683,ORD-2017-2683,7/20/2017,7/24/2017,Second Class,CUST-2017-2683,Pranata Maryadi,Female,Consumer,Gang Stasiun Wonokromo No. 11,0842-832607,twijayanti@hotmail.com,12476,Tanjungbalai,Sulawesi Tenggara,Indonesia,East,APAC,PROD-2017-2683,Technology,Accessories,Accessories - Minus,573.25,8,0.4,93.37,19.67,Critical,2017
2684,ORD-2017-2684,6/15/2017,6/24/2017,First Class,CUST-2017-2684,Violet Aryani,Female,Consumer,Gang Kutisari Selatan No. 0,0838-491942,warsitahasanah@pd.ponpes.id,54576,Kupang,Lampung,Indonesia,Central,APAC,PROD-2017-2684,Office Supplies,Art,Art - Odio,858.12,6,0.39,120.45,6.99,Low,2017
2685,ORD-2020-2685,9/16/2020,9/19/2020,Standard Class,CUST-2020-2685,R.M. Arta Hardiansyah,Male,Corporate,Gg. Kapten Muslihat No. 83,0896-667336,vivinurdiyanti@gmail.com,72420,Padangpanjang,Papua,Indonesia,East,US,PROD-2020-2685,Furniture,Bookcases,Bookcases - Eum,737.32,9,0.22,54.59,13.52,Critical,2020
2686,ORD-2016-2686,12/6/2016,12/13/2016,Second Class,CUST-2016-2686,Endah Hidayat,Female,Home Office,Gg. Waringin No. 677,0869-859115,hardiansyahelvin@cv.ac.id,30779,Tebingtinggi,Bali,Indonesia,East,US,PROD-2016-2686,Furniture,Chairs,Chairs - Tempore,373.52,9,0.07,76.11,23.81,Medium,2016
2687,ORD-2016-2687,2/5/2016,2/12/2016,Same Day,CUST-2016-2687,Viktor Irawan,Female,Consumer,Jl. Pacuan Kuda No. 8,0818-188454,purnawatipadma@yahoo.com,50627,Sabang,Jambi,Indonesia,South,EMEA,PROD-2016-2687,Furniture,Furnishings,Furnishings - Asperiores,749.79,4,0.42,105.13,42.32,Low,2016
2688,ORD-2019-2688,5/30/2019,6/7/2019,Standard Class,CUST-2019-2688,Bagus Riyanti,Female,Home Office,Gang R.E Martadinata No. 667,0879-634064,sakti29@hotmail.com,65165,Blitar,Riau,Indonesia,West,EMEA,PROD-2019-2688,Technology,Machines,Machines - Ipsum,98.85,8,0.49,9.93,26.26,High,2019
2689,ORD-2018-2689,12/4/2018,12/8/2018,Second Class,CUST-2018-2689,"Tgk. Nabila Napitupulu, M.Kom.",Male,Consumer,Jalan Suryakencana No. 415,0829-786520,ichahartati@perum.com,45069,Makassar,Sulawesi Utara,Indonesia,East,US,PROD-2018-2689,Office Supplies,Envelopes,Envelopes - Natus,691.05,6,0.42,96.14,26.9,Critical,2018
2690,ORD-2018-2690,4/4/2018,4/9/2018,Standard Class,CUST-2018-2690,"Danang Mulyani, S.IP",Male,Consumer,Gg. Rajawali Barat No. 3,0890-443609,zgunawan@pt.mil.id,20707,Parepare,Kalimantan Utara,Indonesia,West,EMEA,PROD-2018-2690,Furniture,Tables,Tables - Nam,21.9,4,0.39,3.24,42.4,Low,2018
2691,ORD-2017-2691,6/12/2017,6/22/2017,Same Day,CUST-2017-2691,"Drs. Aurora Permadi, S.Pt",Male,Consumer,Gang Asia Afrika No. 90,0876-159644,byuniar@gmail.com,55931,Samarinda,Kalimantan Selatan,Indonesia,West,APAC,PROD-2017-2691,Technology,Machines,Machines - Harum,53.92,7,0.29,9.55,14.11,Low,2017
2692,ORD-2018-2692,4/15/2018,4/17/2018,First Class,CUST-2018-2692,Ir. Betania Yolanda,Female,Home Office,Gg. Wonoayu No. 287,0877-309380,lyolanda@ud.my.id,19450,Palangkaraya,Papua Barat,Indonesia,East,EMEA,PROD-2018-2692,Furniture,Furnishings,Furnishings - Alias,154.25,10,0.26,26.56,5.66,Medium,2018
2693,ORD-2019-2693,4/1/2019,4/10/2019,Standard Class,CUST-2019-2693,Gina Santoso,Female,Consumer,Gg. Ciwastra No. 93,0817-357390,hartoprayoga@cv.ponpes.id,43326,Kota Administrasi Jakarta Utara,Kepulauan Riau,Indonesia,West,EMEA,PROD-2019-2693,Technology,Phones,Phones - Minima,366.69,10,0.17,87.76,39,Medium,2019
2694,ORD-2018-2694,11/1/2018,11/2/2018,Same Day,CUST-2018-2694,R. Halim Sihombing,Female,Consumer,Jalan Rumah Sakit No. 868,0827-324665,padma15@pd.net.id,91790,Banda Aceh,Gorontalo,Indonesia,South,EMEA,PROD-2018-2694,Technology,Phones,Phones - Deserunt,680.59,9,0.44,91.44,28.35,Critical,2018
2695,ORD-2016-2695,5/13/2016,5/22/2016,First Class,CUST-2016-2695,Zamira Halim,Male,Consumer,Jl. Kendalsari No. 2,0868-204293,humaira97@ud.org,75965,Banda Aceh,Bali,Indonesia,South,EMEA,PROD-2016-2695,Furniture,Furnishings,Furnishings - Ducimus,35.41,7,0.26,4.64,20.02,Low,2016
2696,ORD-2018-2696,11/23/2018,11/28/2018,Second Class,CUST-2018-2696,Mustika Purnawati,Female,Consumer,Gang Rajawali Barat No. 7,0824-981237,yance86@pt.co.id,12466,Magelang,Sulawesi Barat,Indonesia,East,EMEA,PROD-2018-2696,Office Supplies,Envelopes,Envelopes - Repellendus,993.64,7,0.11,167.82,47.88,High,2018
2697,ORD-2020-2697,5/14/2020,5/16/2020,First Class,CUST-2020-2697,Caket Wahyudin,Female,Consumer,Jalan S. Parman No. 0,0875-411467,ykurniawan@cv.net.id,69785,Gorontalo,Sulawesi Selatan,Indonesia,East,APAC,PROD-2020-2697,Technology,Machines,Machines - Quia,574.29,8,0.16,117.15,28.07,Low,2020
2698,ORD-2017-2698,1/29/2017,1/31/2017,First Class,CUST-2017-2698,Tgk. Vicky Namaga,Male,Consumer,Gang Sukabumi No. 580,0877-989432,udamandala@pd.ac.id,12129,Malang,Sumatera Utara,Indonesia,West,LATAM,PROD-2017-2698,Office Supplies,Paper,Paper - Provident,602.4,4,0.05,51.43,22.39,Critical,2017
2699,ORD-2018-2699,12/30/2018,1/6/2019,First Class,CUST-2018-2699,"Olivia Siregar, S.Pt",Male,Consumer,Jalan Sukabumi No. 3,0826-819363,yunisihombing@pd.or.id,82952,Semarang,Kalimantan Utara,Indonesia,East,APAC,PROD-2018-2699,Furniture,Chairs,Chairs - Quisquam,494.43,2,0.22,91.71,18.88,Medium,2018
2700,ORD-2017-2700,5/14/2017,5/22/2017,Standard Class,CUST-2017-2700,Cahyanto Marbun,Male,Consumer,Jl. Rajawali Timur No. 311,0878-432886,ade97@hotmail.com,49988,Bau-Bau,Kalimantan Barat,Indonesia,East,APAC,PROD-2017-2700,Office Supplies,Paper,Paper - Ad,34.06,5,0.06,4.35,43.95,Medium,2017
2701,ORD-2019-2701,5/28/2019,5/30/2019,First Class,CUST-2019-2701,"Argono Sihotang, S.H.",Male,Home Office,Jalan Jend. A. Yani No. 4,0854-336188,mustofamichelle@hotmail.com,87884,Batu,Aceh,Indonesia,Central,APAC,PROD-2019-2701,Furniture,Chairs,Chairs - Nulla,465.09,3,0.38,19.06,22.86,Medium,2019
2702,ORD-2017-2702,4/24/2017,4/28/2017,First Class,CUST-2017-2702,Puti Hani Nuraini,Male,Consumer,Gang Jend. Sudirman No. 30,0894-570582,balajanuar@pt.edu,40116,Pekanbaru,Bali,Indonesia,Central,EMEA,PROD-2017-2702,Furniture,Chairs,Chairs - Commodi,834.2,5,0,222.23,39,Critical,2017
2703,ORD-2020-2703,10/28/2020,11/4/2020,First Class,CUST-2020-2703,Puput Firmansyah,Male,Corporate,Jl. M.T Haryono No. 975,0814-588032,jlestari@perum.web.id,66505,Mataram,Papua,Indonesia,West,EMEA,PROD-2020-2703,Office Supplies,Paper,Paper - Eveniet,45.96,5,0.18,8.44,30.71,High,2020
2704,ORD-2019-2704,4/19/2019,4/23/2019,Standard Class,CUST-2019-2704,Asirwanda Maryadi,Male,Consumer,Jalan Tubagus Ismail No. 727,0836-480024,jarwa99@yahoo.com,31611,Semarang,Sumatera Utara,Indonesia,Central,APAC,PROD-2019-2704,Office Supplies,Paper,Paper - Culpa,427,6,0.49,12.83,42.94,Low,2019
2705,ORD-2019-2705,12/10/2019,12/12/2019,Same Day,CUST-2019-2705,Vicky Natsir,Male,Consumer,Jalan Ahmad Yani No. 004,0856-797871,galarprastuti@yahoo.com,89761,Padang Sidempuan,Jambi,Indonesia,Central,LATAM,PROD-2019-2705,Furniture,Tables,Tables - Cum,229.13,3,0.01,33.79,14.14,Medium,2019
2706,ORD-2018-2706,7/27/2018,7/28/2018,Same Day,CUST-2018-2706,Malika Firgantoro,Female,Consumer,Jl. Joyoboyo No. 073,0891-983401,uwacana@yahoo.com,19557,Salatiga,Banten,Indonesia,East,LATAM,PROD-2018-2706,Technology,Machines,Machines - Eaque,420.72,4,0.12,23.13,40.79,Medium,2018
2707,ORD-2020-2707,4/13/2020,4/19/2020,Same Day,CUST-2020-2707,Martani Pradana,Female,Consumer,Jalan Rawamangun No. 73,0838-734400,ajengnarpati@yahoo.com,63593,Cilegon,Jambi,Indonesia,Central,LATAM,PROD-2020-2707,Technology,Phones,Phones - Voluptatem,705.55,1,0.4,52.75,22.63,Critical,2020
2708,ORD-2019-2708,5/20/2019,5/26/2019,First Class,CUST-2019-2708,Mujur Gunawan,Male,Home Office,Jl. Wonoayu No. 8,0849-551437,elisa61@pt.mil,80771,Semarang,DKI Jakarta,Indonesia,East,APAC,PROD-2019-2708,Office Supplies,Envelopes,Envelopes - Doloremque,369.1,1,0.11,37.42,33.49,Low,2019
2709,ORD-2018-2709,1/23/2018,2/1/2018,Standard Class,CUST-2018-2709,"Dono Siregar, M.Farm",Female,Home Office,Gang Rungkut Industri No. 38,0846-774059,jamil54@yahoo.com,96623,Balikpapan,Kalimantan Selatan,Indonesia,East,APAC,PROD-2018-2709,Furniture,Chairs,Chairs - Numquam,765.15,10,0.01,78.33,5.1,Critical,2018
2710,ORD-2018-2710,4/1/2018,4/3/2018,First Class,CUST-2018-2710,Faizah Hastuti,Female,Home Office,Jalan M.T Haryono No. 518,0812-984027,ilailasari@cv.gov,14464,Mataram,Sulawesi Tengah,Indonesia,Central,US,PROD-2018-2710,Office Supplies,Binders,Binders - Laudantium,461.87,6,0.06,128.42,31.03,Medium,2018
2711,ORD-2019-2711,12/13/2019,12/21/2019,Same Day,CUST-2019-2711,Bagas Halim,Female,Consumer,Gg. W.R. Supratman No. 9,0845-520732,ghani75@yahoo.com,48912,Malang,Jawa Barat,Indonesia,Central,US,PROD-2019-2711,Technology,Accessories,Accessories - Sit,665.26,9,0.31,55.52,13.83,Critical,2019
2712,ORD-2018-2712,2/7/2018,2/14/2018,Same Day,CUST-2018-2712,"Halim Situmorang, S.Kom",Male,Consumer,Gang Cihampelas No. 01,0828-103665,hagustina@yahoo.com,72545,Pontianak,Kalimantan Selatan,Indonesia,South,US,PROD-2018-2712,Furniture,Chairs,Chairs - Distinctio,830.12,7,0.39,68.28,17.79,Critical,2018
2713,ORD-2018-2713,4/17/2018,4/19/2018,Standard Class,CUST-2018-2713,Rahmat Mandala,Female,Consumer,Jl. HOS. Cokroaminoto No. 943,0870-220583,sihotangbagya@gmail.com,23941,Surabaya,Jawa Barat,Indonesia,West,LATAM,PROD-2018-2713,Office Supplies,Paper,Paper - Veniam,73.78,5,0.18,8.59,5.69,High,2018
2714,ORD-2016-2714,9/25/2016,9/28/2016,First Class,CUST-2016-2714,Cut Almira Purnawati,Female,Home Office,Jl. Cempaka No. 49,0884-467097,cicipangestu@ud.int,9670,Kupang,DI Yogyakarta,Indonesia,South,US,PROD-2016-2714,Furniture,Bookcases,Bookcases - Aut,430.48,5,0.07,64.96,11.25,Low,2016
2715,ORD-2017-2715,10/20/2017,10/27/2017,First Class,CUST-2017-2715,Ratih Sudiati,Male,Home Office,Gang H.J Maemunah No. 7,0813-692962,mmegantara@yahoo.com,67930,Bontang,Jambi,Indonesia,East,LATAM,PROD-2017-2715,Office Supplies,Binders,Binders - Placeat,648.53,2,0.13,88.95,18.37,High,2017
2716,ORD-2017-2716,11/24/2017,11/28/2017,Same Day,CUST-2017-2716,R.M. Bagya Yuliarti,Male,Corporate,Jalan Cikutra Barat No. 84,0847-217803,garang87@gmail.com,57635,Depok,Gorontalo,Indonesia,West,APAC,PROD-2017-2716,Office Supplies,Binders,Binders - Commodi,175.73,6,0.08,21.14,46.21,High,2017
2717,ORD-2017-2717,2/3/2017,2/8/2017,First Class,CUST-2017-2717,"R.A. Karimah Suwarno, M.Ak",Female,Corporate,Gang Waringin No. 56,0833-295779,ikin13@gmail.com,56136,Jayapura,Kalimantan Utara,Indonesia,Central,LATAM,PROD-2017-2717,Office Supplies,Binders,Binders - Ut,496.87,5,0.34,24.28,16.13,Critical,2017
2718,ORD-2020-2718,10/8/2020,10/9/2020,Standard Class,CUST-2020-2718,Luthfi Firmansyah,Female,Home Office,Jalan M.T Haryono No. 67,0831-680606,halimahemas@yahoo.com,18799,Bima,Sumatera Barat,Indonesia,Central,US,PROD-2020-2718,Furniture,Tables,Tables - Sed,219.17,10,0.37,28.25,45.67,High,2020
2719,ORD-2020-2719,12/22/2020,12/25/2020,Same Day,CUST-2020-2719,Kayun Rajasa,Female,Corporate,Jalan Rajiman No. 11,0823-243254,aurorasinaga@hotmail.com,73613,Bandung,Maluku,Indonesia,Central,US,PROD-2020-2719,Office Supplies,Envelopes,Envelopes - Aspernatur,285,7,0.42,49.59,21.92,Critical,2020
2720,ORD-2020-2720,11/6/2020,11/12/2020,Same Day,CUST-2020-2720,"drg. Zaenab Prayoga, S.E.",Male,Corporate,Gg. Jend. Sudirman No. 8,0816-682044,npratiwi@pt.mil,73661,Palu,Jambi,Indonesia,South,LATAM,PROD-2020-2720,Furniture,Chairs,Chairs - Repellendus,652.28,5,0.12,169.93,48.42,Medium,2020
2721,ORD-2018-2721,6/20/2018,6/28/2018,First Class,CUST-2018-2721,drg. Winda Riyanti,Male,Home Office,Gg. Jend. Sudirman No. 67,0865-225625,cagak68@pd.sch.id,732,Bogor,Sulawesi Tengah,Indonesia,Central,EMEA,PROD-2018-2721,Technology,Copiers,Copiers - Aut,632.36,2,0.13,100.23,43.62,Low,2018
2722,ORD-2018-2722,9/17/2018,9/20/2018,First Class,CUST-2018-2722,"Dina Hutasoit, S.I.Kom",Male,Consumer,Jalan Rungkut Industri No. 27,0896-860219,aryaniwasis@ud.edu,26786,Palopo,Sumatera Selatan,Indonesia,West,LATAM,PROD-2018-2722,Technology,Phones,Phones - Hic,541.36,2,0.43,58.85,43.45,High,2018
2723,ORD-2018-2723,1/4/2018,1/7/2018,Second Class,CUST-2018-2723,Ifa Namaga,Male,Corporate,Jl. Asia Afrika No. 12,0834-115847,eprayoga@gmail.com,44987,Bengkulu,Papua,Indonesia,West,US,PROD-2018-2723,Furniture,Chairs,Chairs - Qui,736.61,9,0.11,41.48,30.29,Low,2018
2724,ORD-2016-2724,9/8/2016,9/10/2016,Same Day,CUST-2016-2724,"Ir. Uli Mahendra, M.Kom.",Female,Corporate,Gg. Kutisari Selatan No. 3,0861-721250,rahayuani@pd.ac.id,15112,Batam,Aceh,Indonesia,East,APAC,PROD-2016-2724,Technology,Phones,Phones - Repudiandae,737.11,6,0.01,125.81,9.57,Critical,2016
2725,ORD-2016-2725,10/11/2016,10/21/2016,Standard Class,CUST-2016-2725,Nyoman Mansur,Female,Corporate,Gang Raya Setiabudhi No. 53,0849-465271,taryani@cv.gov,67730,Kota Administrasi Jakarta Selatan,Jawa Barat,Indonesia,South,APAC,PROD-2016-2725,Office Supplies,Binders,Binders - Eligendi,890.73,4,0.25,166.76,26.19,Low,2016
2726,ORD-2017-2726,5/13/2017,5/15/2017,Standard Class,CUST-2017-2726,"Cahyo Laksita, M.Ak",Female,Corporate,Gg. BKR No. 16,0873-545236,bwacana@pd.or.id,5641,Bau-Bau,Bali,Indonesia,South,US,PROD-2017-2726,Technology,Accessories,Accessories - Natus,567.56,3,0.37,38.13,37.22,Medium,2017
2727,ORD-2017-2727,6/6/2017,6/11/2017,Second Class,CUST-2017-2727,Victoria Gunawan,Female,Consumer,Jalan Kendalsari No. 51,0834-809245,rizki09@pt.ac.id,68106,Semarang,Papua,Indonesia,Central,APAC,PROD-2017-2727,Office Supplies,Envelopes,Envelopes - Vitae,411.44,6,0.34,79.81,46.58,Low,2017
2728,ORD-2016-2728,1/1/2016,1/5/2016,Standard Class,CUST-2016-2728,Maras Wacana,Male,Consumer,Gg. Jend. A. Yani No. 750,0867-516468,hari22@hotmail.com,2784,Tanjungpinang,Kalimantan Barat,Indonesia,East,EMEA,PROD-2016-2728,Technology,Machines,Machines - Id,390.8,9,0.04,78.13,24.42,Low,2016
2729,ORD-2016-2729,11/28/2016,12/8/2016,First Class,CUST-2016-2729,Harimurti Maryati,Female,Consumer,Gang Kutisari Selatan No. 4,0830-813774,zhabibi@gmail.com,7105,Lhokseumawe,Banten,Indonesia,South,EMEA,PROD-2016-2729,Furniture,Furnishings,Furnishings - Adipisci,751.86,8,0.13,140.89,25.81,High,2016
2730,ORD-2016-2730,6/9/2016,6/13/2016,First Class,CUST-2016-2730,Ina Kurniawan,Female,Consumer,Gang Kendalsari No. 24,0846-178717,gsaputra@ud.co.id,64496,Samarinda,Kalimantan Barat,Indonesia,East,LATAM,PROD-2016-2730,Technology,Machines,Machines - Consequatur,718.59,7,0.37,38.81,10.6,High,2016
2731,ORD-2018-2731,4/29/2018,5/7/2018,Same Day,CUST-2018-2731,KH. Banawa Purnawati,Male,Consumer,Jalan Pelajar Pejuang No. 0,0866-314929,ramautama@yahoo.com,19160,Subulussalam,Kalimantan Barat,Indonesia,South,US,PROD-2018-2731,Technology,Machines,Machines - Voluptatum,886.97,4,0.37,71.53,17.63,Low,2018
2732,ORD-2018-2732,2/23/2018,3/2/2018,Standard Class,CUST-2018-2732,Irsad Zulaika,Female,Consumer,Gang Kutisari Selatan No. 2,0818-783574,tmansur@gmail.com,17814,Prabumulih,Papua Barat,Indonesia,Central,US,PROD-2018-2732,Technology,Copiers,Copiers - Magni,596.53,7,0.2,80.34,37.68,High,2018
2733,ORD-2020-2733,10/9/2020,10/18/2020,Standard Class,CUST-2020-2733,"Wira Puspita, S.Sos",Male,Home Office,Gang Kendalsari No. 119,0834-147550,dnasyiah@pd.gov,87670,Kota Administrasi Jakarta Timur,Maluku,Indonesia,Central,LATAM,PROD-2020-2733,Technology,Copiers,Copiers - Pariatur,479.18,2,0.2,105.61,5.44,High,2020
2734,ORD-2018-2734,11/8/2018,11/10/2018,First Class,CUST-2018-2734,Kawaya Wibisono,Male,Corporate,Jl. Rungkut Industri No. 408,0846-521681,tmandala@ud.net.id,42709,Bau-Bau,DKI Jakarta,Indonesia,East,EMEA,PROD-2018-2734,Office Supplies,Binders,Binders - Ducimus,472.62,5,0.35,17.97,47.27,Critical,2018
2735,ORD-2017-2735,12/28/2017,1/4/2018,Second Class,CUST-2017-2735,"Bella Maryadi, S.Psi",Male,Corporate,Gg. Lembong No. 2,0882-304626,marbunsamsul@yahoo.com,20685,Padang Sidempuan,Banten,Indonesia,Central,APAC,PROD-2017-2735,Furniture,Furnishings,Furnishings - Sint,911.79,3,0.29,64.97,38.5,High,2017
2736,ORD-2018-2736,1/2/2018,1/8/2018,First Class,CUST-2018-2736,"Eka Mulyani, M.Pd",Male,Consumer,Jalan Cikutra Timur No. 120,0892-650142,bagas26@ud.ac.id,77141,Lhokseumawe,Nusa Tenggara Timur,Indonesia,East,LATAM,PROD-2018-2736,Technology,Phones,Phones - Deleniti,657.99,7,0.14,86.64,31.13,Critical,2018
2737,ORD-2017-2737,12/6/2017,12/15/2017,Same Day,CUST-2017-2737,Dr. Jarwi Wasita,Male,Consumer,Jalan Wonoayu No. 495,0839-863425,vdabukke@perum.biz.id,41372,Bima,Jawa Barat,Indonesia,West,EMEA,PROD-2017-2737,Technology,Accessories,Accessories - Doloremque,639.29,9,0.05,41.78,20.54,Medium,2017
2738,ORD-2020-2738,3/22/2020,3/25/2020,Standard Class,CUST-2020-2738,Gadang Saptono,Male,Consumer,Gg. W.R. Supratman No. 0,0832-192665,oman48@perum.co.id,65700,Padang Sidempuan,Jawa Barat,Indonesia,East,US,PROD-2020-2738,Office Supplies,Binders,Binders - Qui,414.01,4,0.12,46.53,46.12,Critical,2020
2739,ORD-2020-2739,9/28/2020,10/6/2020,Same Day,CUST-2020-2739,Intan Nababan,Male,Consumer,Jl. Dipatiukur No. 09,0875-617070,parisprayoga@hotmail.com,61361,Bima,Aceh,Indonesia,South,APAC,PROD-2020-2739,Office Supplies,Paper,Paper - Ab,419.5,5,0.27,20.74,20.23,High,2020
2740,ORD-2017-2740,3/21/2017,3/31/2017,First Class,CUST-2017-2740,Hana Utami,Female,Corporate,Jl. Antapani Lama No. 6,0878-178158,hardiansyahzulfa@hotmail.com,75715,Magelang,Papua Barat,Indonesia,East,EMEA,PROD-2017-2740,Office Supplies,Paper,Paper - Deserunt,605.72,9,0.16,106.11,15.05,High,2017
2741,ORD-2020-2741,9/25/2020,9/28/2020,Second Class,CUST-2020-2741,Kamal Suryono,Female,Home Office,Gang Tubagus Ismail No. 9,0876-201088,mursita78@perum.sch.id,19809,Serang,Bengkulu,Indonesia,South,US,PROD-2020-2741,Technology,Copiers,Copiers - Magnam,257.43,6,0.12,55.16,31.55,Medium,2020
2742,ORD-2017-2742,5/27/2017,5/30/2017,First Class,CUST-2017-2742,Simon Pratama,Female,Consumer,Gang HOS. Cokroaminoto No. 5,0890-415109,pradiptadagel@cv.org,30246,Pariaman,Sulawesi Barat,Indonesia,West,APAC,PROD-2017-2742,Technology,Phones,Phones - Vel,347.25,3,0.12,19.25,36.28,Critical,2017
2743,ORD-2020-2743,8/30/2020,8/31/2020,First Class,CUST-2020-2743,"Lili Puspasari, M.Pd",Female,Corporate,Gg. PHH. Mustofa No. 080,0872-139224,halimahtalia@perum.net.id,24855,Makassar,Sulawesi Tengah,Indonesia,Central,LATAM,PROD-2020-2743,Technology,Phones,Phones - Amet,850.27,9,0.44,23.91,18.27,High,2020
2744,ORD-2017-2744,3/20/2017,3/21/2017,Second Class,CUST-2017-2744,Farah Suryono,Female,Consumer,Jalan Kapten Muslihat No. 035,0846-675142,sitorusfarhunnisa@gmail.com,49437,Pasuruan,Papua,Indonesia,West,LATAM,PROD-2017-2744,Technology,Copiers,Copiers - Assumenda,408.67,4,0.41,44.88,48.88,Critical,2017
2745,ORD-2016-2745,6/15/2016,6/23/2016,Second Class,CUST-2016-2745,Himawan Puspita,Male,Corporate,Jl. S. Parman No. 36,0868-527009,vivi11@cv.ac.id,65064,Tarakan,Kalimantan Timur,Indonesia,Central,US,PROD-2016-2745,Furniture,Bookcases,Bookcases - Alias,644.22,4,0.2,99.08,31.2,Critical,2016
2746,ORD-2018-2746,5/15/2018,5/23/2018,Standard Class,CUST-2018-2746,Almira Waskita,Male,Home Office,Jalan Pelajar Pejuang No. 2,0862-722501,vinomegantara@yahoo.com,39300,Tangerang Selatan,Jawa Tengah,Indonesia,South,EMEA,PROD-2018-2746,Office Supplies,Envelopes,Envelopes - Hic,932.17,4,0.34,103.92,42.54,Low,2018
2747,ORD-2019-2747,12/1/2019,12/3/2019,Standard Class,CUST-2019-2747,"R. Bakijan Kusmawati, M.Kom.",Female,Consumer,Gang Kebonjati No. 73,0853-605258,ksiregar@pt.edu,92693,Ambon,Sumatera Barat,Indonesia,West,US,PROD-2019-2747,Technology,Machines,Machines - Animi,890.3,6,0.28,142.3,17.45,Low,2019
2748,ORD-2020-2748,7/1/2020,7/5/2020,Same Day,CUST-2020-2748,Sakti Susanti,Male,Home Office,Jalan Moch. Ramdan No. 039,0897-943753,vnababan@hotmail.com,12307,Metro,Sulawesi Tengah,Indonesia,East,US,PROD-2020-2748,Office Supplies,Art,Art - Incidunt,545.91,10,0.45,29.28,32.88,Critical,2020
2749,ORD-2016-2749,5/1/2016,5/6/2016,Second Class,CUST-2016-2749,Jaka Lestari,Female,Corporate,Gang Jakarta No. 563,0851-104557,fujiatiasmianto@gmail.com,21914,Blitar,Kalimantan Selatan,Indonesia,East,LATAM,PROD-2016-2749,Office Supplies,Envelopes,Envelopes - Quis,644.03,3,0.06,102.82,28.27,Low,2016
2750,ORD-2020-2750,12/24/2020,1/2/2021,First Class,CUST-2020-2750,Galang Sitompul,Female,Consumer,Jl. HOS. Cokroaminoto No. 41,0810-345521,sakti42@gmail.com,59227,Solok,Kalimantan Barat,Indonesia,West,US,PROD-2020-2750,Furniture,Tables,Tables - Suscipit,593.21,1,0.11,130.97,49.68,High,2020
2751,ORD-2018-2751,1/4/2018,1/8/2018,Same Day,CUST-2018-2751,Ilsa Saefullah,Female,Consumer,Gg. Tebet Barat Dalam No. 6,0890-264379,mmelani@perum.mil,29166,Kota Administrasi Jakarta Timur,Aceh,Indonesia,West,APAC,PROD-2018-2751,Technology,Machines,Machines - Voluptas,325.64,2,0.01,49.42,43.39,Critical,2018
2752,ORD-2016-2752,12/3/2016,12/11/2016,Second Class,CUST-2016-2752,"KH. Pardi Dabukke, M.Farm",Male,Home Office,Gang Cihampelas No. 721,0820-346322,nasyidahkarsana@hotmail.com,44000,Kota Administrasi Jakarta Pusat,Kalimantan Utara,Indonesia,East,LATAM,PROD-2016-2752,Furniture,Tables,Tables - Temporibus,679.48,6,0.29,46.03,45.58,High,2016
2753,ORD-2019-2753,2/5/2019,2/11/2019,Same Day,CUST-2019-2753,"Caraka Mahendra, S.E.",Female,Corporate,Jalan Merdeka No. 724,0850-597841,bagiya38@hotmail.com,47649,Denpasar,Kalimantan Selatan,Indonesia,South,US,PROD-2019-2753,Furniture,Tables,Tables - Distinctio,559.69,1,0.34,80,35.13,High,2019
2754,ORD-2018-2754,11/26/2018,12/3/2018,First Class,CUST-2018-2754,Farah Kusmawati,Female,Corporate,Jalan Jamika No. 6,0871-320390,wibowokamal@hotmail.com,35145,Tebingtinggi,Riau,Indonesia,South,APAC,PROD-2018-2754,Furniture,Furnishings,Furnishings - Deleniti,16.56,1,0.37,2.94,42.26,Critical,2018
2755,ORD-2016-2755,5/31/2016,6/6/2016,Second Class,CUST-2016-2755,Gaman Siregar,Male,Corporate,Gang Sentot Alibasa No. 8,0858-525590,usadafitriani@hotmail.com,34774,Tidore Kepulauan,Nusa Tenggara Timur,Indonesia,Central,EMEA,PROD-2016-2755,Office Supplies,Art,Art - Quos,696.68,7,0.3,110.02,9.11,High,2016
2756,ORD-2018-2756,5/10/2018,5/14/2018,Second Class,CUST-2018-2756,Niyaga Sudiati,Female,Home Office,Jl. Merdeka No. 832,0867-444080,danuaryani@pd.edu,19731,Bontang,Sumatera Utara,Indonesia,West,LATAM,PROD-2018-2756,Office Supplies,Art,Art - Tempora,399.27,1,0.19,31.58,39.87,Medium,2018
2757,ORD-2019-2757,11/13/2019,11/14/2019,Standard Class,CUST-2019-2757,Darimin Kuswoyo,Male,Consumer,Gang Ir. H. Djuanda No. 8,0877-673099,hakimtirtayasa@perum.net,54840,Kota Administrasi Jakarta Barat,Bengkulu,Indonesia,East,LATAM,PROD-2019-2757,Technology,Machines,Machines - Aspernatur,592.5,7,0.36,70.79,40.16,High,2019
